latitud_accidente,longitud_accidente,tipo_accidente,gravedad,fecha_siniestro,cantón,provincia,clima,numero_victimas
-0.62886,-78.092425,atropello,fatal,2023-11-06 12:10:06,Quito,Tungurahua,nublado,2
1.137254,-78.100301,choque,leve,2023-05-16 18:42:31,Cuenca,Azuay,nublado,1
-0.693718,-77.338192,colisión múltiple,leve,2023-03-21 16:25:11,Loja,Loja,lluvia,5
-2.254131,-77.736562,choque,grave,2023-04-05 20:54:13,Cuenca,Manabí,niebla,2
-2.947012,-75.831604,colisión múltiple,grave,2025-09-11 04:46:55,Cuenca,Azuay,soleado,4
0.910343,-77.26328,vuelco,fatal,2024-02-07 07:38:06,Guayaquil,Azuay,niebla,4
-2.065366,-79.319834,atropello,grave,2023-03-12 06:07:27,Cuenca,Azuay,nublado,2
-4.94203,-75.513481,colisión múltiple,grave,2023-08-06 00:41:49,Loja,Loja,soleado,1
0.722459,-78.963107,atropello,leve,2024-09-16 05:41:38,Quito,Azuay,nublado,1
-0.674634,-77.256797,vuelco,grave,2023-01-18 12:47:59,Cuenca,Tungurahua,lluvia,1
-4.777061,-77.963075,colisión múltiple,fatal,2023-11-02 20:27:05,Loja,Azuay,soleado,5
1.647507,-78.454556,colisión múltiple,fatal,2025-09-02 03:47:54,Manta,Pichincha,niebla,1
-1.778265,-78.666077,choque,grave,2025-04-18 21:22:28,Cuenca,Loja,soleado,1
-3.427236,-80.080033,atropello,grave,2025-07-04 13:22:01,Loja,Loja,niebla,3
-1.585283,-77.862876,colisión múltiple,fatal,2023-12-21 04:25:23,Guayaquil,Azuay,nublado,2
-3.83735,-76.654383,atropello,grave,2023-03-30 13:19:09,Cuenca,Azuay,soleado,4
-2.000327,-77.453245,atropello,fatal,2023-09-05 18:56:59,Santo Domingo,Azuay,lluvia,5
-2.205455,-79.581978,choque,fatal,2025-09-18 11:10:39,Loja,Azuay,lluvia,1
-4.862863,-78.097233,choque,grave,2024-08-13 03:49:18,Cuenca,Tungurahua,soleado,2
-3.74145,-77.207097,colisión múltiple,fatal,2024-12-27 22:03:43,Cuenca,Azuay,nublado,2
-1.365072,-76.421164,colisión múltiple,fatal,2024-01-09 15:11:24,Loja,Loja,niebla,2
0.573721,-75.768359,choque,grave,2023-04-12 01:49:44,Loja,Guayas,soleado,3
-1.954208,-76.021007,atropello,fatal,2024-09-03 20:45:45,Loja,Azuay,niebla,2
1.972128,-80.292833,colisión múltiple,grave,2024-04-11 06:04:06,Cuenca,Tungurahua,nublado,1
1.078932,-77.972449,vuelco,leve,2024-08-26 18:58:45,Loja,Azuay,nublado,4
-0.469145,-80.685888,colisión múltiple,fatal,2024-02-28 06:51:03,Loja,Azuay,niebla,2
-4.059533,-80.208756,vuelco,leve,2024-02-11 10:12:37,Cuenca,Loja,soleado,2
-1.872624,-77.360555,atropello,leve,2024-04-14 13:58:55,Cuenca,Azuay,soleado,2
1.51168,-76.818595,vuelco,leve,2023-09-22 21:41:57,Ambato,Azuay,niebla,2
-4.435295,-76.836252,colisión múltiple,grave,2024-12-01 23:11:34,Loja,Azuay,soleado,3
-3.454431,-77.033968,atropello,fatal,2023-09-01 06:21:58,Cuenca,Manabí,niebla,2
-0.410807,-77.539436,vuelco,grave,2023-07-04 07:26:18,Loja,Azuay,niebla,4
-2.031135,-77.132689,choque,leve,2024-01-09 14:15:05,Cuenca,Azuay,soleado,4
-1.043234,-75.664241,atropello,leve,2024-03-27 05:54:00,Quito,Azuay,nublado,3
0.394124,-79.182877,vuelco,grave,2025-04-08 04:40:38,Loja,El Oro,soleado,4
-0.260248,-75.328625,atropello,leve,2025-12-16 18:57:25,Manta,Azuay,soleado,5
-0.240347,-76.865999,choque,leve,2024-11-13 07:37:09,Cuenca,Azuay,lluvia,4
0.258438,-77.110653,colisión múltiple,leve,2023-07-18 20:23:52,Cuenca,El Oro,lluvia,4
-0.753489,-79.345487,atropello,fatal,2023-10-10 09:36:56,Loja,Pichincha,nublado,1
-0.20483,-75.582911,vuelco,leve,2024-05-09 19:41:05,Manta,El Oro,nublado,3
-4.152642,-76.024724,atropello,fatal,2024-04-06 17:59:39,Cuenca,Azuay,soleado,3
-4.753881,-79.389719,atropello,grave,2025-09-01 16:42:20,Manta,Azuay,soleado,3
1.082515,-78.885761,atropello,leve,2025-03-14 12:28:42,Quito,Santo Domingo de los Tsáchilas,niebla,2
0.86921,-80.364464,vuelco,leve,2023-12-18 08:48:06,Manta,Azuay,nublado,5
-2.587252,-77.127144,choque,fatal,2023-06-17 07:33:08,Loja,Tungurahua,lluvia,3
0.583808,-75.373035,atropello,fatal,2025-10-16 14:34:14,Cuenca,Azuay,nublado,4
-4.429528,-77.91014,atropello,fatal,2025-02-01 18:56:58,Loja,Guayas,lluvia,2
1.368312,-79.567349,choque,fatal,2024-01-18 12:21:30,Quito,Loja,niebla,5
1.927653,-76.281028,atropello,leve,2023-02-12 16:01:58,Cuenca,Loja,nublado,2
-1.687176,-80.431246,atropello,fatal,2025-05-23 15:20:33,Cuenca,Azuay,soleado,5
-1.808366,-77.518928,colisión múltiple,grave,2023-01-19 04:49:00,Ambato,Manabí,lluvia,3
-0.250177,-75.811351,choque,grave,2025-12-29 01:30:07,Guayaquil,Loja,soleado,2
0.69707,-79.408521,atropello,fatal,2024-03-03 01:09:52,Machala,Santo Domingo de los Tsáchilas,niebla,3
-4.116763,-80.968466,choque,leve,2024-11-25 19:50:23,Cuenca,Azuay,nublado,1
0.494929,-75.564546,choque,grave,2023-12-30 16:10:39,Guayaquil,Tungurahua,nublado,5
-1.667648,-75.983673,choque,grave,2025-12-01 20:49:22,Quito,Loja,lluvia,5
0.162432,-80.414044,vuelco,leve,2024-01-16 23:21:11,Machala,Azuay,niebla,2
0.614607,-80.012616,colisión múltiple,fatal,2025-08-22 03:56:57,Cuenca,Loja,lluvia,2
1.558947,-78.460245,colisión múltiple,grave,2025-03-27 06:30:16,Santo Domingo,Azuay,soleado,4
-1.237271,-80.422216,colisión múltiple,fatal,2023-09-30 11:30:02,Loja,Loja,niebla,3
-2.816802,-76.371093,choque,grave,2024-09-06 13:19:19,Cuenca,Azuay,niebla,2
-0.430752,-77.589016,atropello,leve,2025-06-23 19:51:42,Cuenca,Tungurahua,soleado,4
-4.892461,-77.510953,choque,grave,2025-03-26 09:35:29,Cuenca,Azuay,niebla,4
0.914552,-80.094598,vuelco,grave,2024-05-03 04:21:03,Loja,Santo Domingo de los Tsáchilas,lluvia,1
-4.994719,-75.303322,vuelco,fatal,2024-07-31 05:45:57,Cuenca,Azuay,lluvia,2
0.105489,-79.696341,atropello,leve,2023-04-28 10:40:14,Cuenca,Pichincha,nublado,3
-4.829257,-75.486283,atropello,leve,2023-06-03 22:47:18,Ambato,Azuay,nublado,3
-4.056552,-77.75019,vuelco,grave,2025-10-05 11:48:11,Cuenca,Azuay,niebla,3
-3.212999,-80.46622,atropello,grave,2025-03-29 00:03:30,Cuenca,El Oro,lluvia,3
-0.761492,-76.789507,vuelco,fatal,2024-02-08 01:35:10,Cuenca,Azuay,niebla,2
-0.160637,-77.46728,choque,leve,2024-07-03 04:55:36,Cuenca,Azuay,soleado,1
-4.126667,-76.725831,choque,leve,2024-12-24 01:44:36,Cuenca,Azuay,lluvia,2
0.250274,-78.310941,colisión múltiple,grave,2023-09-03 12:22:43,Guayaquil,Tungurahua,niebla,3
0.975461,-79.152565,vuelco,fatal,2025-12-25 17:58:41,Cuenca,Pichincha,soleado,5
-0.844083,-80.111217,choque,grave,2024-06-05 12:19:28,Cuenca,Manabí,niebla,5
-0.796083,-75.795388,atropello,leve,2023-03-19 20:28:39,Cuenca,Loja,lluvia,3
-4.293901,-80.59667,atropello,fatal,2025-11-23 23:34:43,Cuenca,Azuay,nublado,2
-0.323089,-78.583685,vuelco,leve,2025-06-22 18:33:31,Cuenca,Loja,niebla,3
-1.265985,-79.791897,atropello,grave,2024-07-27 19:59:09,Loja,Azuay,soleado,3
1.587582,-79.920231,vuelco,grave,2024-03-08 12:22:27,Cuenca,Pichincha,lluvia,5
-4.14104,-79.672209,colisión múltiple,grave,2023-10-04 21:06:20,Loja,Azuay,soleado,4
-0.573052,-80.651416,colisión múltiple,grave,2023-12-13 10:25:29,Manta,El Oro,nublado,2
-2.36291,-75.523917,choque,grave,2024-07-22 20:42:16,Guayaquil,Tungurahua,lluvia,5
-0.477383,-75.099787,colisión múltiple,leve,2024-08-14 23:14:54,Santo Domingo,Azuay,nublado,3
-2.529977,-75.756631,choque,fatal,2023-03-29 19:30:45,Cuenca,Azuay,soleado,1
-1.061139,-78.678099,atropello,leve,2023-07-07 21:56:17,Loja,Azuay,nublado,5
-2.240977,-78.074976,choque,fatal,2023-08-21 07:51:22,Loja,Azuay,niebla,3
-4.325817,-78.639908,choque,leve,2024-09-09 17:17:54,Santo Domingo,Loja,niebla,3
-2.759241,-75.820963,atropello,fatal,2023-09-19 04:52:07,Ambato,Loja,nublado,5
-0.12728,-75.916017,colisión múltiple,grave,2025-11-21 15:13:34,Quito,Loja,nublado,5
-2.529403,-76.668287,colisión múltiple,fatal,2025-01-07 15:19:42,Cuenca,Azuay,soleado,1
1.656643,-76.248022,atropello,leve,2025-11-13 14:52:51,Cuenca,Pichincha,soleado,5
-3.036969,-76.511036,atropello,fatal,2023-09-22 02:41:11,Ambato,Loja,soleado,2
-3.763873,-76.098312,atropello,leve,2024-10-10 19:57:21,Machala,Santo Domingo de los Tsáchilas,soleado,2
-2.113245,-76.270291,choque,leve,2025-02-27 16:05:14,Loja,Azuay,lluvia,4
-3.885545,-75.104492,vuelco,leve,2025-10-07 01:04:38,Manta,Loja,lluvia,1
-1.337328,-78.670299,colisión múltiple,leve,2024-07-13 04:37:10,Cuenca,Manabí,lluvia,3
-2.358757,-77.719385,choque,fatal,2023-06-27 16:59:57,Loja,Azuay,nublado,3
0.126761,-77.130542,choque,leve,2024-02-29 20:43:18,Cuenca,Azuay,nublado,4
-2.718344,-79.819884,vuelco,fatal,2025-01-18 08:19:43,Cuenca,Loja,soleado,2
1.661243,-80.241231,colisión múltiple,grave,2025-11-19 04:17:31,Cuenca,El Oro,niebla,5
-1.502121,-76.064506,vuelco,fatal,2024-01-07 06:51:30,Cuenca,Loja,nublado,2
-4.098216,-76.860235,colisión múltiple,grave,2025-10-04 06:43:58,Cuenca,Santo Domingo de los Tsáchilas,niebla,4
-4.607678,-78.390305,atropello,fatal,2024-03-07 12:57:20,Cuenca,Manabí,niebla,3
-2.592387,-76.078928,vuelco,grave,2024-05-23 01:25:02,Guayaquil,El Oro,nublado,1
-0.309243,-78.208224,choque,fatal,2023-02-01 18:50:31,Cuenca,Azuay,nublado,2
-0.437502,-78.87457,colisión múltiple,grave,2023-12-18 00:18:33,Cuenca,Azuay,lluvia,3
-2.53461,-76.212215,choque,fatal,2025-09-12 04:33:56,Guayaquil,Pichincha,niebla,3
-0.507952,-80.654839,choque,leve,2024-10-18 08:06:52,Santo Domingo,Manabí,niebla,1
-4.751154,-78.364329,colisión múltiple,fatal,2024-07-17 06:39:00,Cuenca,Pichincha,soleado,1
-3.695978,-79.229013,choque,leve,2025-01-07 04:47:37,Santo Domingo,Loja,soleado,5
-3.233917,-78.291394,colisión múltiple,leve,2025-02-03 06:58:15,Quito,Azuay,soleado,5
1.366278,-79.152385,atropello,leve,2023-02-08 00:07:23,Loja,Azuay,nublado,2
-2.906867,-76.510709,colisión múltiple,leve,2023-08-14 04:15:57,Machala,Azuay,lluvia,1
-3.288058,-76.965757,atropello,leve,2024-11-28 18:36:03,Cuenca,Pichincha,niebla,3
-3.112717,-79.388959,atropello,grave,2023-07-21 19:36:29,Loja,Azuay,soleado,2
0.804846,-77.844967,choque,fatal,2023-12-15 17:51:06,Cuenca,Pichincha,lluvia,3
-1.920748,-77.965706,choque,leve,2025-09-11 10:44:20,Loja,Azuay,nublado,5
-3.484041,-79.814226,colisión múltiple,grave,2024-02-20 16:39:25,Loja,Tungurahua,niebla,3
1.385533,-75.984215,choque,grave,2023-05-16 10:10:24,Loja,Tungurahua,lluvia,3
0.070667,-79.875639,choque,grave,2024-06-05 01:13:50,Cuenca,El Oro,niebla,2
-2.097647,-79.40468,atropello,grave,2025-02-16 08:21:52,Guayaquil,Azuay,lluvia,3
-3.357336,-79.841419,colisión múltiple,fatal,2024-08-20 16:26:52,Santo Domingo,Loja,nublado,5
-4.248994,-80.877399,colisión múltiple,grave,2024-03-27 03:31:38,Guayaquil,Azuay,niebla,4
-1.547833,-78.970399,atropello,leve,2024-09-26 01:47:00,Loja,El Oro,soleado,2
-4.434646,-78.881822,atropello,leve,2024-01-13 08:48:53,Loja,Pichincha,lluvia,3
0.128259,-75.304256,colisión múltiple,fatal,2023-02-13 09:51:24,Cuenca,Guayas,nublado,2
-2.885309,-79.073843,vuelco,leve,2024-12-16 09:27:45,Quito,Tungurahua,soleado,1
1.064971,-75.873651,colisión múltiple,fatal,2025-09-12 11:31:54,Loja,Azuay,niebla,3
-1.302767,-77.003267,choque,fatal,2024-08-22 10:33:16,Loja,Azuay,niebla,3
-0.850198,-80.270503,vuelco,leve,2023-05-02 10:10:19,Cuenca,Azuay,niebla,2
-1.134959,-75.418951,colisión múltiple,grave,2025-07-22 13:01:03,Cuenca,Guayas,nublado,2
1.408333,-79.542589,vuelco,grave,2023-04-16 03:00:08,Cuenca,Azuay,niebla,5
0.188026,-76.222247,colisión múltiple,leve,2025-12-24 16:56:01,Cuenca,Azuay,lluvia,2
1.787507,-78.838367,vuelco,grave,2024-04-23 14:15:18,Cuenca,Azuay,nublado,2
-4.645606,-79.283247,choque,fatal,2025-10-26 04:32:06,Santo Domingo,Azuay,lluvia,5
-3.295979,-77.460053,vuelco,leve,2023-09-22 05:06:00,Manta,Azuay,soleado,3
-2.617551,-79.239615,vuelco,fatal,2023-02-02 10:01:37,Cuenca,Loja,lluvia,5
-4.955113,-77.560053,choque,fatal,2024-07-02 14:41:14,Cuenca,Azuay,soleado,5
-0.982569,-77.765565,vuelco,fatal,2023-03-01 15:50:31,Loja,Azuay,lluvia,2
-2.716297,-78.633583,colisión múltiple,leve,2023-06-12 16:05:29,Cuenca,Azuay,soleado,3
-0.801769,-75.382742,colisión múltiple,fatal,2024-05-05 11:28:28,Machala,Azuay,soleado,4
-0.531219,-79.156978,colisión múltiple,leve,2023-06-26 09:36:08,Cuenca,Azuay,niebla,3
-3.194964,-79.404566,choque,leve,2023-11-23 13:29:23,Loja,Tungurahua,niebla,3
-4.480337,-75.404798,atropello,fatal,2023-12-26 13:36:58,Guayaquil,Azuay,niebla,2
-1.131616,-79.500555,colisión múltiple,grave,2025-04-09 11:44:12,Machala,Pichincha,nublado,2
-0.225883,-76.759557,choque,grave,2024-05-13 00:51:53,Cuenca,Guayas,soleado,1
0.546119,-78.019339,atropello,fatal,2025-04-20 07:58:02,Cuenca,Azuay,lluvia,1
0.439883,-80.83205,atropello,leve,2025-12-13 18:54:34,Cuenca,El Oro,lluvia,2
-2.495217,-80.404894,atropello,leve,2025-05-25 20:16:03,Guayaquil,Azuay,nublado,1
-1.961272,-77.500033,atropello,grave,2024-11-25 03:41:41,Cuenca,Loja,soleado,4
0.691017,-80.189264,vuelco,grave,2023-07-01 08:43:08,Cuenca,Azuay,niebla,3
-4.936455,-77.728546,choque,leve,2024-05-29 03:43:57,Loja,Azuay,soleado,3
-0.069974,-76.532444,colisión múltiple,fatal,2025-03-11 06:39:23,Cuenca,El Oro,soleado,3
-4.253918,-77.821738,choque,leve,2024-11-22 11:20:11,Loja,Azuay,soleado,3
0.953812,-75.554308,colisión múltiple,grave,2025-03-16 06:04:06,Cuenca,Azuay,nublado,1
-0.502233,-78.132715,choque,grave,2025-01-05 03:34:41,Cuenca,Azuay,soleado,4
-2.775299,-78.470167,colisión múltiple,leve,2025-07-21 20:28:59,Quito,Azuay,niebla,5
-0.618597,-77.731658,vuelco,fatal,2024-08-18 15:09:27,Cuenca,Azuay,soleado,3
-3.386421,-80.246066,colisión múltiple,grave,2023-03-15 19:17:18,Cuenca,Santo Domingo de los Tsáchilas,lluvia,1
-1.941612,-75.429719,vuelco,grave,2024-12-27 04:20:33,Santo Domingo,Pichincha,niebla,2
-1.192684,-76.866971,atropello,grave,2023-04-14 20:51:13,Ambato,Loja,lluvia,3
1.582369,-75.452838,vuelco,grave,2025-04-22 06:50:20,Loja,Azuay,lluvia,2
-2.838498,-75.886292,choque,fatal,2023-02-06 02:34:43,Loja,Azuay,niebla,4
0.048715,-78.49729,atropello,leve,2025-03-05 16:58:13,Guayaquil,Loja,nublado,1
-4.639204,-76.7841,choque,fatal,2023-05-05 23:32:57,Machala,Pichincha,soleado,1
1.113046,-79.462171,atropello,leve,2024-08-01 19:44:34,Loja,Azuay,nublado,1
-4.168032,-80.898901,vuelco,fatal,2023-01-10 13:00:07,Cuenca,Azuay,niebla,4
-0.715021,-78.412944,choque,grave,2023-10-14 15:24:37,Cuenca,Azuay,nublado,3
-4.429327,-80.889255,atropello,fatal,2025-03-12 18:33:09,Manta,Loja,soleado,5
-1.710029,-79.779971,choque,fatal,2023-11-27 09:41:59,Cuenca,Azuay,soleado,2
-0.224188,-76.057643,vuelco,grave,2023-06-24 19:46:45,Loja,Azuay,lluvia,4
-0.632349,-75.239695,vuelco,leve,2025-02-26 06:06:43,Cuenca,Manabí,niebla,5
0.680677,-78.978655,atropello,grave,2024-10-18 23:55:54,Cuenca,Azuay,lluvia,5
-0.738242,-80.91389,colisión múltiple,grave,2023-12-31 23:07:44,Cuenca,Manabí,nublado,1
-4.124759,-76.697449,choque,leve,2023-10-12 19:28:03,Cuenca,Azuay,lluvia,1
-2.718987,-80.721607,choque,fatal,2024-02-15 00:30:28,Machala,Azuay,lluvia,1
1.959209,-79.229783,vuelco,grave,2025-12-01 05:37:28,Cuenca,Tungurahua,lluvia,1
-4.18731,-77.239448,choque,fatal,2023-02-05 07:06:10,Cuenca,Guayas,lluvia,2
-1.158294,-80.994016,vuelco,grave,2023-09-08 12:06:03,Machala,Tungurahua,soleado,1
0.079815,-78.971147,atropello,leve,2024-11-26 20:42:45,Cuenca,Loja,nublado,3
-1.812442,-79.739747,choque,leve,2023-09-07 00:00:58,Manta,Guayas,lluvia,4
-3.802636,-75.836919,colisión múltiple,leve,2024-09-06 13:34:04,Loja,Azuay,lluvia,5
-2.489303,-78.747596,colisión múltiple,leve,2024-11-13 04:12:34,Cuenca,Santo Domingo de los Tsáchilas,niebla,4
-1.448122,-79.286621,atropello,grave,2024-01-12 09:43:53,Loja,Azuay,niebla,5
-4.943075,-80.554911,choque,grave,2025-04-02 09:40:38,Cuenca,Azuay,niebla,4
-3.947261,-77.636871,vuelco,grave,2023-05-29 07:21:10,Loja,Guayas,niebla,5
1.753108,-78.654896,vuelco,grave,2024-09-13 03:06:19,Guayaquil,Azuay,soleado,5
-2.463432,-78.785965,choque,leve,2025-09-05 23:11:48,Cuenca,Azuay,nublado,1
-1.966063,-75.020724,vuelco,grave,2025-07-14 01:37:33,Guayaquil,Azuay,nublado,2
1.062205,-78.699226,vuelco,leve,2023-01-14 14:45:16,Quito,Guayas,soleado,5
1.39863,-76.983304,vuelco,leve,2023-06-17 23:13:20,Cuenca,Azuay,nublado,2
-0.113298,-78.274416,atropello,leve,2023-01-06 17:12:24,Cuenca,Azuay,soleado,2
-3.23401,-75.558011,atropello,grave,2023-01-26 23:23:57,Cuenca,Loja,lluvia,5
-1.617977,-78.900217,vuelco,leve,2024-11-11 10:31:03,Cuenca,Pichincha,nublado,4
-1.562616,-76.740198,choque,grave,2023-06-30 16:12:36,Cuenca,Loja,nublado,1
-1.877066,-79.270162,colisión múltiple,leve,2024-05-18 03:53:20,Manta,Guayas,lluvia,5
-1.14779,-79.391094,vuelco,grave,2025-10-16 20:49:08,Guayaquil,El Oro,niebla,3
-4.022807,-79.363365,vuelco,grave,2024-07-23 07:58:33,Santo Domingo,Azuay,nublado,3
-1.989078,-79.379505,atropello,fatal,2024-05-15 05:18:30,Loja,Azuay,lluvia,4
-3.583676,-80.890022,vuelco,leve,2025-07-10 06:10:07,Cuenca,Azuay,niebla,2
0.068783,-80.224097,choque,grave,2024-12-14 20:04:46,Loja,Santo Domingo de los Tsáchilas,nublado,3
-4.763081,-76.401861,atropello,fatal,2023-05-05 03:43:06,Cuenca,Pichincha,lluvia,1
-0.821391,-77.299121,colisión múltiple,leve,2025-09-20 19:29:18,Santo Domingo,Azuay,lluvia,5
-0.084305,-78.176984,choque,leve,2023-09-26 00:39:24,Cuenca,Pichincha,niebla,2
-1.183303,-76.30206,atropello,fatal,2024-05-23 09:56:07,Machala,Tungurahua,soleado,3
-4.659876,-80.938055,atropello,grave,2024-12-20 01:14:00,Ambato,Azuay,lluvia,5
-0.671142,-80.762402,vuelco,fatal,2024-10-21 10:17:57,Loja,Azuay,lluvia,1
-0.750686,-79.998222,vuelco,leve,2023-09-08 03:45:31,Loja,Azuay,nublado,3
-3.203566,-77.231927,vuelco,leve,2023-01-03 17:05:23,Santo Domingo,Azuay,nublado,5
-0.515865,-80.54346,vuelco,leve,2025-02-25 11:46:23,Loja,Guayas,lluvia,3
0.98663,-79.663105,choque,grave,2025-07-04 15:59:54,Cuenca,Azuay,niebla,1
1.36091,-78.253083,choque,grave,2025-07-18 16:07:27,Quito,Loja,nublado,3
-1.99341,-77.400865,colisión múltiple,grave,2023-12-06 04:23:31,Ambato,Azuay,soleado,3
-3.138672,-78.479153,vuelco,fatal,2025-02-08 04:47:06,Cuenca,Azuay,lluvia,2
-1.397683,-75.498816,colisión múltiple,grave,2023-01-05 18:07:45,Cuenca,Azuay,nublado,4
-2.912357,-79.654688,choque,fatal,2023-05-01 10:59:55,Guayaquil,Guayas,soleado,3
-1.663931,-75.209542,choque,grave,2024-05-17 07:17:03,Cuenca,Azuay,niebla,2
0.635625,-75.289284,atropello,grave,2025-04-03 16:50:59,Cuenca,Santo Domingo de los Tsáchilas,niebla,5
-1.763201,-79.708444,vuelco,leve,2024-07-24 15:14:30,Loja,Tungurahua,lluvia,3
-2.223348,-76.904163,colisión múltiple,fatal,2024-11-10 12:47:42,Cuenca,Azuay,soleado,2
-1.23897,-78.327259,choque,leve,2025-01-22 17:32:07,Cuenca,Loja,niebla,5
-4.021369,-80.289712,choque,fatal,2024-04-09 18:46:17,Cuenca,Guayas,nublado,5
-4.639548,-75.559424,atropello,fatal,2025-09-28 15:02:29,Quito,Loja,soleado,1
-1.028219,-79.384559,choque,fatal,2024-10-03 10:49:57,Quito,Pichincha,nublado,1
-4.636699,-79.776073,vuelco,fatal,2024-02-16 02:15:17,Cuenca,Azuay,nublado,3
-1.915973,-77.842307,choque,fatal,2025-06-17 02:48:51,Cuenca,Tungurahua,nublado,1
-3.804217,-77.865039,vuelco,grave,2024-08-02 18:44:37,Cuenca,Loja,nublado,3
0.142839,-77.992049,colisión múltiple,fatal,2023-05-31 05:55:03,Loja,Guayas,nublado,1
1.583461,-75.031955,atropello,leve,2024-06-23 12:16:57,Quito,Azuay,nublado,5
0.966048,-78.711743,choque,grave,2024-07-25 06:36:02,Santo Domingo,Loja,nublado,3
-1.994717,-76.335042,atropello,grave,2025-02-23 00:20:59,Quito,Azuay,nublado,5
-3.607523,-78.587926,colisión múltiple,grave,2023-04-06 09:39:14,Cuenca,Azuay,lluvia,1
-3.377485,-75.642092,choque,leve,2023-12-24 17:16:56,Loja,Manabí,niebla,3
-0.541191,-80.31561,atropello,leve,2024-07-19 00:41:09,Quito,Loja,nublado,4
-3.620782,-78.538194,colisión múltiple,grave,2023-08-11 08:50:53,Cuenca,Azuay,soleado,1
-4.535723,-75.300684,colisión múltiple,leve,2024-08-29 18:13:16,Cuenca,Santo Domingo de los Tsáchilas,niebla,4
-4.915769,-76.771462,atropello,fatal,2023-05-30 02:48:28,Cuenca,Azuay,nublado,4
-0.514054,-79.991987,colisión múltiple,fatal,2023-12-30 11:18:04,Cuenca,Loja,niebla,1
-3.309102,-78.042563,choque,leve,2025-10-13 03:13:39,Guayaquil,Azuay,soleado,2
0.217584,-79.638013,choque,fatal,2025-01-07 04:34:19,Loja,Loja,soleado,4
-2.865475,-78.74604,choque,grave,2023-03-30 02:57:31,Cuenca,Azuay,nublado,3
-3.913255,-80.873438,choque,fatal,2024-01-30 12:49:30,Santo Domingo,Azuay,lluvia,2
0.837661,-79.127106,atropello,grave,2023-05-02 16:20:14,Loja,Santo Domingo de los Tsáchilas,lluvia,3
-1.35374,-76.405385,vuelco,grave,2024-04-17 11:20:53,Cuenca,Loja,nublado,4
-0.902739,-80.946585,choque,grave,2023-02-06 11:43:21,Cuenca,Azuay,niebla,1
-3.169214,-79.104208,choque,leve,2024-03-12 15:23:16,Cuenca,Azuay,niebla,1
-1.196829,-79.876273,vuelco,fatal,2025-12-07 06:20:55,Cuenca,Azuay,lluvia,5
-1.849026,-80.569727,vuelco,fatal,2025-01-16 00:52:06,Cuenca,Azuay,nublado,4
-1.900287,-79.486074,vuelco,leve,2024-01-21 00:37:48,Cuenca,Azuay,nublado,3
0.777294,-78.334414,vuelco,leve,2025-10-01 08:26:40,Cuenca,Loja,niebla,5
1.750515,-76.694676,atropello,grave,2023-05-12 01:31:30,Loja,El Oro,lluvia,2
-1.5655,-77.258396,choque,leve,2025-01-06 06:38:00,Cuenca,Manabí,nublado,5
-2.486521,-79.017024,choque,leve,2023-05-01 07:22:01,Machala,Azuay,soleado,5
-4.057012,-80.884715,atropello,leve,2025-12-26 17:46:13,Cuenca,Azuay,soleado,4
-0.566101,-76.542854,colisión múltiple,fatal,2023-05-30 12:33:13,Loja,Azuay,soleado,3
0.812053,-79.583509,atropello,grave,2023-11-03 17:53:09,Loja,Azuay,niebla,2
-1.132206,-76.941458,atropello,fatal,2024-11-24 23:05:57,Loja,Azuay,lluvia,1
-2.187985,-78.038029,choque,leve,2024-09-17 00:08:52,Cuenca,Loja,soleado,5
-0.147435,-77.087237,choque,grave,2023-02-06 10:23:50,Cuenca,El Oro,niebla,5
1.054748,-77.850366,atropello,fatal,2023-06-27 15:12:41,Loja,Azuay,niebla,5
-3.676459,-75.580894,vuelco,leve,2025-08-04 17:47:36,Quito,Azuay,lluvia,4
-0.203991,-79.850653,atropello,grave,2024-08-22 12:42:29,Cuenca,Azuay,nublado,3
-1.189308,-76.131799,atropello,grave,2023-02-10 19:29:52,Cuenca,Azuay,lluvia,4
-4.238359,-78.245806,atropello,fatal,2024-10-16 13:40:03,Machala,Azuay,lluvia,3
0.043147,-79.292217,choque,grave,2023-10-19 07:39:54,Cuenca,Azuay,lluvia,1
0.490572,-79.460134,colisión múltiple,fatal,2024-12-06 17:01:58,Loja,Pichincha,soleado,2
1.611824,-78.296945,choque,leve,2024-06-30 05:12:50,Cuenca,Pichincha,lluvia,4
-1.056439,-76.824917,atropello,leve,2023-09-09 13:16:37,Cuenca,Azuay,niebla,5
-2.979843,-79.563622,choque,grave,2024-08-19 14:11:36,Cuenca,Loja,nublado,3
1.338837,-78.289402,choque,fatal,2025-05-18 12:10:29,Cuenca,El Oro,soleado,3
-1.459154,-79.209597,vuelco,leve,2024-07-08 09:49:58,Manta,Azuay,nublado,5
-1.402899,-76.341708,colisión múltiple,grave,2025-11-09 09:22:44,Cuenca,Azuay,nublado,5
-4.846617,-79.164972,colisión múltiple,leve,2024-10-10 01:31:53,Cuenca,Pichincha,soleado,4
1.934847,-78.464328,vuelco,fatal,2025-05-30 13:56:16,Cuenca,Loja,soleado,2
-2.570567,-78.601784,choque,fatal,2023-10-20 01:33:39,Cuenca,Azuay,nublado,5
-1.147074,-77.94434,colisión múltiple,grave,2025-11-19 02:07:11,Cuenca,Azuay,nublado,3
0.290733,-78.535052,choque,fatal,2024-12-01 01:27:45,Loja,Azuay,lluvia,2
