id,fecha,hora,tipo_accidente,provincia,ciudad,direccion,latitud,longitud,estado,victimas,heridos,vehiculos_involucrados,condicion_clima,condicion_via
9053,2023-01-28,02:18,Colisión lateral,Azuay,Cuenca,"Calle Sucre parque industrial, Cuenca, Azuay, Ecuador",-2.9121374,-78.9936239,ARCHIVADO,0,1,2,Lluvia,Regular
9054,2023-09-04,06:07,Volcamiento,Manabí,Portoviejo,"Av. Principal centro histórico, Portoviejo, Manabí, Ecuador",-1.0775896,-80.4665003,EN_INVESTIGACION,1,1,1,Despejado,Regular
9055,2024-05-15,22:20,Colisión múltiple,Azuay,Paute,"Calle Bolívar y Av. González Suárez, Paute, Azuay, Ecuador",-2.7857672,-78.7602162,CERRADO,4,2,2,Lluvia,Buena
9056,2023-03-04,09:32,Colisión frontal,Azuay,Cuenca,"Av. Principal sector norte, Cuenca, Azuay, Ecuador",-2.8994926,-79.0473786,REPORTADO,2,1,1,Cubierto,Mala
9057,2023-04-07,23:07,Salida de vía,Loja,Loja,"Av. Principal centro histórico, Loja, Loja, Ecuador",-4.0202089,-79.2028099,EN_INVESTIGACION,5,1,2,Despejado,Regular
9058,2024-01-27,19:07,Choque con objeto fijo,Azuay,Cuenca,"Av. España sector sur, Cuenca, Azuay, Ecuador",-2.9253103,-79.0463626,ARCHIVADO,3,1,2,Despejado,Regular
9059,2023-03-17,19:46,Salida de vía,Pichincha,Quito,"Calle Sucre y Av. González Suárez, Quito, Pichincha, Ecuador",-0.192874,-78.4013775,EN_INVESTIGACION,1,0,1,Lluvia,Regular
9060,2023-11-17,14:35,Colisión múltiple,Azuay,Cuenca,"Av. España parque industrial, Cuenca, Azuay, Ecuador",-2.8776808,-78.9743384,ARCHIVADO,1,1,2,Cubierto,Regular
9061,2023-06-18,14:00,Choque con objeto fijo,Azuay,Cuenca,"Calle Sucre sector norte, Cuenca, Azuay, Ecuador",-2.8629086,-78.9586372,EN_INVESTIGACION,2,2,2,Cubierto,Buena
9062,2025-09-09,19:07,Salida de vía,Pichincha,Quito,"Av. Loja sector sur, Quito, Pichincha, Ecuador",-0.1385805,-78.4504547,CERRADO,3,3,1,Despejado,Regular
9063,2025-01-15,04:06,Choque con objeto fijo,El Oro,Machala,"Calle Ordóñez sector sur, Machala, El Oro, Ecuador",-3.2661744,-79.9744014,ARCHIVADO,2,3,2,Cubierto,Regular
9064,2025-09-07,00:05,Volcamiento,Azuay,Cuenca,"Calle Sucre sector norte, Cuenca, Azuay, Ecuador",-2.881434,-78.956405,REPORTADO,2,2,3,Cubierto,Buena
9065,2023-02-16,07:16,Colisión frontal,Azuay,Cuenca,"Calle Central centro histórico, Cuenca, Azuay, Ecuador",-2.9033641,-78.9835321,CERRADO,2,2,2,Cubierto,Buena
9066,2025-08-14,22:22,Volcamiento,Azuay,Cuenca,"Calle Ordóñez sector sur, Cuenca, Azuay, Ecuador",-2.9005908,-79.0127067,EN_INVESTIGACION,0,3,2,Cubierto,Buena
9067,2025-11-23,00:16,Volcamiento,Azuay,Gualaceo,"Calle Central sector norte, Gualaceo, Azuay, Ecuador",-2.9012878,-78.776515,CERRADO,3,1,2,Lluvia,Buena
9068,2025-02-03,14:48,Volcamiento,Azuay,Cuenca,"Calle Sucre centro histórico, Cuenca, Azuay, Ecuador",-2.9134104,-78.9810227,ARCHIVADO,0,0,1,Cubierto,Buena
9069,2024-05-15,21:28,Salida de vía,Azuay,Cuenca,"Calle Bolívar sector norte, Cuenca, Azuay, Ecuador",-2.8626728,-78.9676115,ARCHIVADO,0,2,1,Cubierto,Buena
9070,2023-02-12,13:25,Salida de vía,Azuay,Cuenca,"Calle Central centro histórico, Cuenca, Azuay, Ecuador",-2.9273301,-78.9663091,REPORTADO,1,1,1,Despejado,Buena
9071,2025-07-01,12:42,Caída de pasajero,Azuay,Cuenca,"Calle Bolívar sector norte, Cuenca, Azuay, Ecuador",-2.9159449,-79.0249692,REPORTADO,1,1,2,Lluvia,Regular
9072,2023-10-24,01:36,Colisión múltiple,Azuay,Cuenca,"Av. 10 de Agosto centro histórico, Cuenca, Azuay, Ecuador",-2.8774244,-79.0254304,CERRADO,2,1,3,Despejado,Regular
9073,2025-03-24,16:04,Colisión lateral,Azuay,Cuenca,"Av. España y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.9448034,-79.0185382,CERRADO,1,1,2,Lluvia,Mala
9074,2025-12-17,13:35,Salida de vía,Azuay,Cuenca,"Calle Bolívar y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.8779534,-79.0232042,REPORTADO,1,1,1,Cubierto,Buena
9075,2025-10-02,02:56,Choque con objeto fijo,Azuay,Cuenca,"Av. Loja centro histórico, Cuenca, Azuay, Ecuador",-2.8871441,-78.9898881,ARCHIVADO,2,3,2,Lluvia,Mala
9076,2023-01-13,04:42,Colisión múltiple,Azuay,Cuenca,"Calle Bolívar centro histórico, Cuenca, Azuay, Ecuador",-2.8767264,-78.966187,CERRADO,1,1,2,Lluvia,Buena
9077,2023-08-04,13:32,Colisión múltiple,Azuay,Cuenca,"Av. 10 de Agosto parque industrial, Cuenca, Azuay, Ecuador",-2.9068436,-79.0392568,CERRADO,3,1,1,Despejado,Mala
9078,2025-06-10,17:36,Choque con objeto fijo,Azuay,Cuenca,"Calle Ordóñez parque industrial, Cuenca, Azuay, Ecuador",-2.9182074,-79.0126833,CERRADO,2,4,1,Despejado,Regular
9079,2024-02-01,04:19,Caída de pasajero,Azuay,Cuenca,"Av. Loja parque industrial, Cuenca, Azuay, Ecuador",-2.8787109,-79.0545878,ARCHIVADO,1,2,2,Despejado,Regular
9080,2023-06-26,10:03,Colisión lateral,Azuay,Cuenca,"Calle Central parque industrial, Cuenca, Azuay, Ecuador",-2.9185215,-78.9779157,EN_INVESTIGACION,0,3,2,Despejado,Buena
9081,2025-09-27,05:33,Volcamiento,Azuay,Cuenca,"Calle Bolívar sector norte, Cuenca, Azuay, Ecuador",-2.8830142,-78.982726,ARCHIVADO,1,2,1,Lluvia,Regular
9082,2023-07-23,13:46,Colisión lateral,Guayas,Guayaquil,"Calle Ordóñez y Calle Solano, Guayaquil, Guayas, Ecuador",-2.1395103,-79.8429823,CERRADO,2,0,2,Despejado,Buena
9083,2024-02-13,12:09,Salida de vía,Guayas,Guayaquil,"Calle Sucre sector norte, Guayaquil, Guayas, Ecuador",-2.1602507,-79.8979542,CERRADO,2,0,2,Lluvia,Buena
9084,2023-04-07,09:40,Choque con objeto fijo,Azuay,Cuenca,"Calle Sucre centro histórico, Cuenca, Azuay, Ecuador",-2.8517402,-78.9989927,ARCHIVADO,1,1,2,Lluvia,Regular
9085,2025-12-26,01:40,Colisión múltiple,Azuay,Cuenca,"Calle Ordóñez y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.9298231,-79.0266187,CERRADO,1,1,2,Lluvia,Buena
9086,2025-04-01,18:02,Atropello,Azuay,Cuenca,"Av. Loja y Calle Solano, Cuenca, Azuay, Ecuador",-2.8807438,-78.963426,REPORTADO,0,0,2,Cubierto,Buena
9087,2025-06-08,03:03,Atropello,El Oro,Machala,"Av. 10 de Agosto sector norte, Machala, El Oro, Ecuador",-3.2773768,-79.9803592,ARCHIVADO,0,0,1,Cubierto,Mala
9088,2024-02-12,22:07,Colisión múltiple,Azuay,Cuenca,"Calle Ordóñez centro histórico, Cuenca, Azuay, Ecuador",-2.8619469,-78.9643722,REPORTADO,1,1,1,Cubierto,Buena
9089,2024-12-14,06:27,Atropello,Azuay,Cuenca,"Calle Central y Calle Solano, Cuenca, Azuay, Ecuador",-2.9224621,-79.0181714,ARCHIVADO,0,1,2,Despejado,Buena
9090,2025-09-29,06:58,Choque con objeto fijo,Azuay,Cuenca,"Calle Ordóñez sector sur, Cuenca, Azuay, Ecuador",-2.8840812,-79.022907,EN_INVESTIGACION,1,4,2,Cubierto,Regular
9091,2024-01-22,21:46,Choque con objeto fijo,Azuay,Cuenca,"Av. Principal sector norte, Cuenca, Azuay, Ecuador",-2.8623841,-79.0451421,REPORTADO,2,1,2,Lluvia,Buena
9092,2025-03-12,13:10,Colisión múltiple,Azuay,Cuenca,"Calle Central sector norte, Cuenca, Azuay, Ecuador",-2.9463018,-79.0350514,REPORTADO,1,3,1,Cubierto,Buena
9093,2025-06-12,17:44,Salida de vía,Manabí,Manta,"Av. España y Av. González Suárez, Manta, Manabí, Ecuador",-0.9805347,-80.7321244,REPORTADO,0,2,1,Despejado,Buena
9094,2024-12-23,07:29,Colisión múltiple,Azuay,Sigsig,"Calle Central sector norte, Sigsig, Azuay, Ecuador",-3.0630293,-78.7923318,EN_INVESTIGACION,1,1,3,Cubierto,Mala
9095,2024-12-20,05:10,Colisión lateral,Azuay,Cuenca,"Av. 10 de Agosto centro histórico, Cuenca, Azuay, Ecuador",-2.9336723,-78.9645078,CERRADO,3,2,2,Cubierto,Regular
9096,2024-07-15,13:25,Choque con objeto fijo,Azuay,Cuenca,"Av. Principal sector norte, Cuenca, Azuay, Ecuador",-2.9133,-78.9888394,CERRADO,0,0,2,Cubierto,Buena
9097,2024-07-14,18:16,Atropello,Azuay,Cuenca,"Av. Principal y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.9275598,-79.0318677,ARCHIVADO,0,0,2,Despejado,Buena
9098,2023-03-17,07:46,Salida de vía,Azuay,Cuenca,"Calle Sucre sector norte, Cuenca, Azuay, Ecuador",-2.8926291,-78.9998357,EN_INVESTIGACION,3,1,2,Despejado,Regular
9099,2025-05-05,21:11,Choque con objeto fijo,Pichincha,Quito,"Calle Bolívar centro histórico, Quito, Pichincha, Ecuador",-0.1377033,-78.4265499,EN_INVESTIGACION,2,1,2,Cubierto,Buena
9100,2023-09-10,05:29,Atropello,Guayas,Guayaquil,"Calle Bolívar parque industrial, Guayaquil, Guayas, Ecuador",-2.16209,-79.8964391,EN_INVESTIGACION,5,0,2,Lluvia,Regular
9101,2025-06-14,03:51,Caída de pasajero,Azuay,Cuenca,"Av. Principal y Calle Solano, Cuenca, Azuay, Ecuador",-2.861036,-78.9936422,REPORTADO,1,1,1,Cubierto,Regular
9102,2023-08-05,22:55,Salida de vía,Azuay,Cuenca,"Av. Principal parque industrial, Cuenca, Azuay, Ecuador",-2.8510802,-78.973963,ARCHIVADO,1,1,2,Lluvia,Buena
9103,2025-10-07,14:42,Colisión múltiple,Azuay,Cuenca,"Av. Principal centro histórico, Cuenca, Azuay, Ecuador",-2.945669,-79.0238406,EN_INVESTIGACION,1,0,2,Despejado,Buena
9104,2024-12-08,07:56,Choque con objeto fijo,Pichincha,Quito,"Calle Sucre centro histórico, Quito, Pichincha, Ecuador",-0.1691999,-78.4323649,CERRADO,3,1,2,Cubierto,Regular
9105,2024-12-01,12:00,Colisión frontal,Azuay,Cuenca,"Av. 10 de Agosto parque industrial, Cuenca, Azuay, Ecuador",-2.8950664,-78.977287,EN_INVESTIGACION,0,0,1,Lluvia,Buena
9106,2023-07-22,21:24,Caída de pasajero,Azuay,Cuenca,"Av. Principal sector norte, Cuenca, Azuay, Ecuador",-2.9218344,-79.0375088,CERRADO,0,3,2,Cubierto,Buena
9107,2026-01-01,01:05,Choque con objeto fijo,Azuay,Cuenca,"Av. Principal y Calle Solano, Cuenca, Azuay, Ecuador",-2.9447083,-78.9985686,CERRADO,1,1,3,Cubierto,Buena
9108,2024-02-28,14:31,Colisión frontal,Azuay,Cuenca,"Calle Central y Calle Solano, Cuenca, Azuay, Ecuador",-2.88124,-79.023285,ARCHIVADO,4,1,3,Cubierto,Regular
9109,2023-09-19,00:23,Colisión múltiple,Guayas,Guayaquil,"Calle Bolívar sector sur, Guayaquil, Guayas, Ecuador",-2.1712265,-79.9599548,REPORTADO,4,1,2,Cubierto,Regular
9110,2024-03-29,14:00,Choque con objeto fijo,Azuay,Cuenca,"Av. 10 de Agosto sector norte, Cuenca, Azuay, Ecuador",-2.9401707,-78.9857245,EN_INVESTIGACION,1,3,2,Cubierto,Mala
9111,2023-04-26,13:31,Caída de pasajero,Azuay,Cuenca,"Calle Sucre y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.913293,-78.9887666,EN_INVESTIGACION,3,2,2,Cubierto,Regular
9112,2025-04-22,09:00,Colisión frontal,Azuay,Cuenca,"Av. Loja centro histórico, Cuenca, Azuay, Ecuador",-2.8669279,-78.9706378,ARCHIVADO,2,1,2,Cubierto,Regular
9113,2023-12-09,18:57,Colisión múltiple,Azuay,Cuenca,"Av. 10 de Agosto y Calle Solano, Cuenca, Azuay, Ecuador",-2.9328832,-79.0072714,ARCHIVADO,2,1,2,Despejado,Buena
9114,2024-11-30,14:59,Salida de vía,Azuay,Cuenca,"Calle Sucre y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.8767073,-78.9785019,ARCHIVADO,3,1,2,Despejado,Mala
9115,2025-10-15,22:23,Colisión múltiple,Azuay,Cuenca,"Av. 10 de Agosto centro histórico, Cuenca, Azuay, Ecuador",-2.8716324,-79.0330833,EN_INVESTIGACION,2,2,2,Cubierto,Mala
9116,2025-05-06,21:17,Salida de vía,Azuay,Gualaceo,"Av. 10 de Agosto y Av. González Suárez, Gualaceo, Azuay, Ecuador",-2.9099986,-78.7730995,ARCHIVADO,2,1,2,Despejado,Buena
9117,2025-10-23,15:14,Colisión frontal,Azuay,Cuenca,"Calle Central y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.8759914,-79.023986,ARCHIVADO,0,1,3,Lluvia,Buena
9118,2023-11-11,12:38,Salida de vía,Pichincha,Quito,"Calle Ordóñez parque industrial, Quito, Pichincha, Ecuador",-0.2439472,-78.4331206,EN_INVESTIGACION,0,1,1,Despejado,Regular
9119,2025-02-21,12:09,Choque con objeto fijo,Azuay,Cuenca,"Calle Central y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.9201302,-79.0392637,REPORTADO,0,1,1,Despejado,Buena
9120,2023-03-04,16:56,Volcamiento,Azuay,Cuenca,"Av. 10 de Agosto centro histórico, Cuenca, Azuay, Ecuador",-2.9353276,-79.024409,CERRADO,2,3,2,Despejado,Regular
9121,2024-05-26,10:57,Colisión frontal,Azuay,Gualaceo,"Av. Loja sector norte, Gualaceo, Azuay, Ecuador",-2.8939929,-78.7823639,REPORTADO,4,1,1,Despejado,Regular
9122,2025-05-07,21:33,Atropello,Manabí,Manta,"Av. Principal sector norte, Manta, Manabí, Ecuador",-0.9964603,-80.7330855,CERRADO,4,2,2,Despejado,Buena
9123,2023-08-19,08:50,Colisión lateral,Azuay,Cuenca,"Av. Principal y Calle Solano, Cuenca, Azuay, Ecuador",-2.9210497,-78.9899296,CERRADO,1,4,1,Cubierto,Mala
9124,2025-02-09,16:37,Caída de pasajero,Azuay,Cuenca,"Calle Ordóñez y Calle Solano, Cuenca, Azuay, Ecuador",-2.9402485,-78.9998343,CERRADO,1,2,2,Neblina,Buena
9125,2023-01-03,22:51,Colisión lateral,Azuay,Cuenca,"Calle Central sector norte, Cuenca, Azuay, Ecuador",-2.9381114,-79.0347385,EN_INVESTIGACION,1,1,3,Despejado,Buena
9126,2025-06-16,21:47,Atropello,Pichincha,Quito,"Calle Sucre sector sur, Quito, Pichincha, Ecuador",-0.2331498,-78.5370434,EN_INVESTIGACION,1,4,2,Cubierto,Buena
9127,2025-11-07,05:56,Colisión frontal,Azuay,Cuenca,"Calle Bolívar parque industrial, Cuenca, Azuay, Ecuador",-2.882967,-79.0095596,REPORTADO,1,0,2,Cubierto,Buena
9128,2024-01-29,12:29,Caída de pasajero,El Oro,Huaquillas,"Av. Loja parque industrial, Huaquillas, El Oro, Ecuador",-3.4658684,-80.2428333,EN_INVESTIGACION,2,4,3,Cubierto,Regular
9129,2025-02-14,03:46,Choque con objeto fijo,Pichincha,Quito,"Av. Principal parque industrial, Quito, Pichincha, Ecuador",-0.2375427,-78.4987668,REPORTADO,1,0,3,Despejado,Mala
9130,2023-07-09,07:22,Colisión frontal,Azuay,Gualaceo,"Av. España parque industrial, Gualaceo, Azuay, Ecuador",-2.8870654,-78.7844696,ARCHIVADO,2,3,1,Cubierto,Buena
9131,2023-06-13,06:47,Atropello,Azuay,Gualaceo,"Av. España parque industrial, Gualaceo, Azuay, Ecuador",-2.9013633,-78.7846359,REPORTADO,2,1,1,Despejado,Mala
9132,2024-11-11,10:36,Choque con objeto fijo,Azuay,Cuenca,"Av. Loja y Calle Solano, Cuenca, Azuay, Ecuador",-2.9420776,-78.9619566,CERRADO,2,1,1,Cubierto,Regular
9133,2023-12-04,01:57,Salida de vía,Azuay,Cuenca,"Calle Bolívar parque industrial, Cuenca, Azuay, Ecuador",-2.8952461,-78.9771167,CERRADO,1,3,3,Cubierto,Buena
9134,2023-06-23,14:38,Choque con objeto fijo,Azuay,Cuenca,"Av. Loja y Calle Solano, Cuenca, Azuay, Ecuador",-2.8842643,-79.0044746,REPORTADO,3,2,1,Lluvia,Regular
9135,2024-07-23,01:49,Atropello,Azuay,Gualaceo,"Calle Central parque industrial, Gualaceo, Azuay, Ecuador",-2.9141129,-78.7709907,CERRADO,1,2,2,Cubierto,Buena
9136,2024-07-03,00:32,Colisión frontal,Guayas,Guayaquil,"Av. España y Calle Solano, Guayaquil, Guayas, Ecuador",-2.2445407,-79.9019987,EN_INVESTIGACION,1,3,1,Lluvia,Regular
9137,2023-07-16,20:16,Volcamiento,Manabí,Manta,"Av. Loja sector norte, Manta, Manabí, Ecuador",-0.9599532,-80.6919663,EN_INVESTIGACION,2,4,1,Despejado,Mala
9138,2023-05-14,11:12,Colisión frontal,Azuay,Cuenca,"Calle Ordóñez parque industrial, Cuenca, Azuay, Ecuador",-2.8815955,-78.9887466,EN_INVESTIGACION,0,0,1,Lluvia,Buena
9139,2023-01-13,06:33,Salida de vía,Guayas,Guayaquil,"Calle Central parque industrial, Guayaquil, Guayas, Ecuador",-2.2455532,-79.9129194,EN_INVESTIGACION,1,2,2,Despejado,Buena
9140,2024-12-11,13:04,Colisión lateral,Azuay,Cuenca,"Calle Ordóñez parque industrial, Cuenca, Azuay, Ecuador",-2.9458088,-78.9839523,EN_INVESTIGACION,2,1,1,Lluvia,Regular
9141,2023-07-25,11:56,Colisión múltiple,Azuay,Sigsig,"Av. España centro histórico, Sigsig, Azuay, Ecuador",-3.0364224,-78.8070767,CERRADO,0,3,2,Despejado,Regular
9142,2023-01-09,14:28,Salida de vía,Azuay,Cuenca,"Calle Central sector norte, Cuenca, Azuay, Ecuador",-2.9413303,-79.008343,CERRADO,1,3,1,Despejado,Regular
9143,2023-07-05,14:23,Colisión lateral,Azuay,Cuenca,"Calle Ordóñez sector norte, Cuenca, Azuay, Ecuador",-2.8644302,-79.0007026,EN_INVESTIGACION,1,2,2,Despejado,Regular
9144,2024-12-22,08:38,Colisión frontal,Azuay,Cuenca,"Av. Principal sector sur, Cuenca, Azuay, Ecuador",-2.9454223,-78.9584728,CERRADO,2,1,2,Lluvia,Buena
9145,2024-09-19,08:57,Salida de vía,Azuay,Gualaceo,"Av. Principal sector norte, Gualaceo, Azuay, Ecuador",-2.884554,-78.7914362,CERRADO,1,1,3,Despejado,Buena
9146,2025-10-09,14:32,Atropello,Azuay,Gualaceo,"Av. 10 de Agosto centro histórico, Gualaceo, Azuay, Ecuador",-2.8808281,-78.7786725,ARCHIVADO,0,2,2,Cubierto,Mala
9147,2024-03-26,19:21,Colisión frontal,El Oro,Machala,"Av. Principal sector norte, Machala, El Oro, Ecuador",-3.2657861,-79.9576368,ARCHIVADO,2,1,1,Despejado,Regular
9148,2024-10-07,22:04,Colisión múltiple,Guayas,Guayaquil,"Av. Loja y Av. González Suárez, Guayaquil, Guayas, Ecuador",-2.1358685,-79.8627833,REPORTADO,2,0,2,Cubierto,Buena
9149,2025-11-11,14:34,Colisión lateral,Azuay,Cuenca,"Av. España sector sur, Cuenca, Azuay, Ecuador",-2.9441752,-78.9601396,ARCHIVADO,1,2,2,Cubierto,Regular
9150,2023-02-07,02:05,Choque con objeto fijo,Guayas,Guayaquil,"Calle Central sector norte, Guayaquil, Guayas, Ecuador",-2.2457545,-79.8490091,REPORTADO,2,1,1,Despejado,Regular
9151,2025-04-20,22:01,Volcamiento,Guayas,Durán,"Calle Central sector sur, Durán, Guayas, Ecuador",-2.1764545,-79.8395989,EN_INVESTIGACION,0,1,2,Cubierto,Buena
9152,2025-06-23,03:44,Colisión frontal,Azuay,Cuenca,"Av. 10 de Agosto sector norte, Cuenca, Azuay, Ecuador",-2.9330268,-78.9688672,CERRADO,0,2,1,Lluvia,Regular
9153,2025-09-17,00:56,Salida de vía,Azuay,Sigsig,"Av. 10 de Agosto sector sur, Sigsig, Azuay, Ecuador",-3.0524092,-78.7953627,EN_INVESTIGACION,1,0,2,Neblina,Buena
9154,2025-01-13,06:23,Caída de pasajero,Azuay,Cuenca,"Av. Loja sector norte, Cuenca, Azuay, Ecuador",-2.8996929,-78.9831646,CERRADO,1,2,1,Despejado,Regular
9155,2024-07-11,00:35,Colisión lateral,Azuay,Cuenca,"Av. Loja sector norte, Cuenca, Azuay, Ecuador",-2.9021758,-79.027162,REPORTADO,3,3,1,Lluvia,Buena
9156,2023-08-31,10:47,Colisión múltiple,Azuay,Cuenca,"Calle Central y Calle Solano, Cuenca, Azuay, Ecuador",-2.9137617,-78.9699922,EN_INVESTIGACION,3,0,3,Despejado,Regular
9157,2023-10-18,10:02,Colisión frontal,Manabí,Manta,"Calle Sucre parque industrial, Manta, Manabí, Ecuador",-0.9696179,-80.726093,REPORTADO,0,3,3,Despejado,Buena
9158,2023-04-15,05:32,Caída de pasajero,Guayas,Guayaquil,"Av. Principal sector norte, Guayaquil, Guayas, Ecuador",-2.1198631,-79.8408439,CERRADO,2,1,2,Despejado,Buena
9159,2023-12-21,07:08,Choque con objeto fijo,El Oro,Machala,"Av. 10 de Agosto sector sur, Machala, El Oro, Ecuador",-3.28476,-79.9253634,ARCHIVADO,1,1,4,Cubierto,Mala
9160,2024-12-27,08:01,Caída de pasajero,Azuay,Cuenca,"Calle Ordóñez y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.8806073,-79.0398733,EN_INVESTIGACION,1,1,1,Lluvia,Buena
9161,2023-02-14,20:12,Volcamiento,Azuay,Cuenca,"Av. España centro histórico, Cuenca, Azuay, Ecuador",-2.9263832,-78.9866555,EN_INVESTIGACION,1,2,3,Cubierto,Regular
9162,2025-08-21,21:57,Colisión lateral,Guayas,Guayaquil,"Calle Bolívar sector sur, Guayaquil, Guayas, Ecuador",-2.1446382,-79.9300542,CERRADO,1,2,3,Despejado,Buena
9163,2024-03-03,16:47,Choque con objeto fijo,Azuay,Cuenca,"Av. 10 de Agosto y Calle Solano, Cuenca, Azuay, Ecuador",-2.9244031,-79.0251879,REPORTADO,2,1,3,Despejado,Buena
9164,2025-11-14,15:17,Volcamiento,Azuay,Cuenca,"Calle Central centro histórico, Cuenca, Azuay, Ecuador",-2.8902982,-79.0387184,EN_INVESTIGACION,1,0,2,Lluvia,Buena
9165,2023-06-15,09:35,Colisión lateral,Manabí,Portoviejo,"Av. Principal y Calle Solano, Portoviejo, Manabí, Ecuador",-1.0780454,-80.4445682,REPORTADO,3,1,3,Despejado,Regular
9166,2025-10-23,00:17,Atropello,Azuay,Cuenca,"Av. España sector norte, Cuenca, Azuay, Ecuador",-2.8721902,-79.0058071,ARCHIVADO,0,2,4,Neblina,Regular
9167,2025-07-04,12:09,Choque con objeto fijo,Azuay,Cuenca,"Calle Bolívar parque industrial, Cuenca, Azuay, Ecuador",-2.9137167,-79.0126957,CERRADO,2,0,2,Despejado,Mala
9168,2023-05-19,05:42,Colisión múltiple,Manabí,Portoviejo,"Calle Sucre sector sur, Portoviejo, Manabí, Ecuador",-1.0609955,-80.4277009,ARCHIVADO,1,0,4,Neblina,Mala
9169,2023-08-08,04:33,Colisión frontal,Azuay,Cuenca,"Calle Central sector sur, Cuenca, Azuay, Ecuador",-2.873291,-79.0350913,REPORTADO,0,3,2,Despejado,Mala
9170,2024-01-17,20:36,Colisión frontal,Azuay,Cuenca,"Calle Bolívar sector norte, Cuenca, Azuay, Ecuador",-2.9116811,-79.0014988,REPORTADO,1,1,1,Lluvia,Buena
9171,2023-12-29,02:26,Atropello,Guayas,Guayaquil,"Calle Central sector norte, Guayaquil, Guayas, Ecuador",-2.1713223,-79.8933906,ARCHIVADO,2,1,1,Despejado,Buena
9172,2023-05-23,00:39,Atropello,Azuay,Cuenca,"Calle Ordóñez sector norte, Cuenca, Azuay, Ecuador",-2.8690873,-78.9791394,ARCHIVADO,2,0,2,Despejado,Regular
9173,2025-04-06,21:19,Salida de vía,Azuay,Sigsig,"Av. 10 de Agosto sector sur, Sigsig, Azuay, Ecuador",-3.0498453,-78.7893671,EN_INVESTIGACION,0,1,1,Despejado,Buena
9174,2023-09-16,00:51,Choque con objeto fijo,Guayas,Guayaquil,"Calle Sucre y Av. González Suárez, Guayaquil, Guayas, Ecuador",-2.1492257,-79.8437269,CERRADO,1,4,3,Despejado,Buena
9175,2025-03-25,10:26,Caída de pasajero,Azuay,Gualaceo,"Calle Ordóñez sector norte, Gualaceo, Azuay, Ecuador",-2.879444,-78.7860413,EN_INVESTIGACION,1,1,1,Cubierto,Buena
9176,2025-11-28,00:54,Salida de vía,Azuay,Cuenca,"Calle Central y Calle Solano, Cuenca, Azuay, Ecuador",-2.9233352,-78.9670048,CERRADO,1,0,2,Lluvia,Buena
9177,2023-01-22,06:49,Colisión múltiple,Guayas,Durán,"Av. España parque industrial, Durán, Guayas, Ecuador",-2.1710109,-79.8100382,EN_INVESTIGACION,2,4,2,Lluvia,Mala
9178,2023-05-10,11:13,Colisión múltiple,Pichincha,Quito,"Calle Central sector norte, Quito, Pichincha, Ecuador",-0.2505992,-78.4473589,ARCHIVADO,4,0,2,Cubierto,Buena
9179,2025-03-18,22:20,Choque con objeto fijo,Azuay,Cuenca,"Calle Ordóñez parque industrial, Cuenca, Azuay, Ecuador",-2.9356372,-79.0055103,REPORTADO,1,0,2,Despejado,Buena
9180,2024-04-02,02:25,Salida de vía,Azuay,Gualaceo,"Calle Central sector sur, Gualaceo, Azuay, Ecuador",-2.9114701,-78.7915769,CERRADO,0,4,2,Cubierto,Buena
9181,2023-10-15,03:09,Volcamiento,Azuay,Cuenca,"Calle Bolívar sector sur, Cuenca, Azuay, Ecuador",-2.9488832,-78.9928761,ARCHIVADO,0,3,3,Cubierto,Mala
9182,2024-03-16,20:15,Caída de pasajero,Azuay,Cuenca,"Calle Central sector sur, Cuenca, Azuay, Ecuador",-2.9141977,-79.0453812,ARCHIVADO,1,1,1,Despejado,Regular
9183,2024-08-27,07:59,Colisión lateral,Pichincha,Quito,"Calle Ordóñez centro histórico, Quito, Pichincha, Ecuador",-0.209046,-78.5207689,ARCHIVADO,0,1,2,Cubierto,Regular
9184,2023-08-05,02:12,Colisión múltiple,Azuay,Gualaceo,"Av. 10 de Agosto parque industrial, Gualaceo, Azuay, Ecuador",-2.8800322,-78.7838998,ARCHIVADO,1,2,2,Despejado,Buena
9185,2024-11-29,01:12,Colisión múltiple,Guayas,Guayaquil,"Calle Sucre sector norte, Guayaquil, Guayas, Ecuador",-2.2159674,-79.8339227,ARCHIVADO,1,1,2,Despejado,Regular
9186,2023-08-22,13:27,Colisión lateral,Azuay,Paute,"Av. Loja parque industrial, Paute, Azuay, Ecuador",-2.7788673,-78.7436949,EN_INVESTIGACION,1,3,2,Lluvia,Regular
9187,2023-11-08,01:27,Colisión lateral,Guayas,Guayaquil,"Av. España y Calle Solano, Guayaquil, Guayas, Ecuador",-2.1676397,-79.8169086,EN_INVESTIGACION,4,0,2,Despejado,Buena
9188,2023-06-05,15:06,Colisión lateral,El Oro,Machala,"Av. Principal sector sur, Machala, El Oro, Ecuador",-3.27568,-79.9259576,EN_INVESTIGACION,0,2,3,Despejado,Regular
